                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                 1.0466,                0.82752,                 1.1874,                0.87961,                0.86982,                0.90817,                0.65856,                 1.0134,                0.55771,                 1.1123,               0.005182,               0.005182,               0.005182
                    148,                 1.0422,                 0.8202,                 1.1845,                0.87948,                0.87056,                0.90829,                0.65869,                 1.0133,                 0.5575,                 1.1118,               0.005149,               0.005149,               0.005149
                    149,                 1.0427,                0.82423,                 1.1853,                0.88068,                0.86964,                0.90787,                0.65858,                  1.013,                0.55744,                 1.1114,               0.005116,               0.005116,               0.005116
                    150,                 1.0441,                0.82026,                 1.1851,                0.87837,                0.87111,                0.90803,                0.65872,                 1.0133,                0.55759,                 1.1114,               0.005083,               0.005083,               0.005083
                    151,                 1.0402,                 0.8189,                 1.1825,                0.87758,                0.87092,                0.90787,                0.65883,                 1.0135,                0.55761,                 1.1116,                0.00505,                0.00505,                0.00505
                    152,                 1.0409,                0.81977,                 1.1829,                0.87627,                0.87136,                0.90761,                0.65874,                 1.0139,                0.55748,                 1.1117,               0.005017,               0.005017,               0.005017
                    153,                 1.0396,                0.81879,                 1.1835,                0.87627,                0.87124,                0.90765,                0.65852,                 1.0143,                0.55756,                 1.1118,               0.004984,               0.004984,               0.004984
                    154,                  1.042,                0.81925,                 1.1831,                0.87559,                 0.8727,                0.90787,                0.65861,                 1.0144,                 0.5575,                 1.1117,               0.004951,               0.004951,               0.004951
                    155,                 1.0453,                0.82072,                 1.1863,                 0.8748,                0.87346,                 0.9082,                0.65889,                 1.0141,                0.55684,                 1.1116,               0.004918,               0.004918,               0.004918
                    156,                 1.0402,                0.81592,                 1.1838,                  0.876,                 0.8736,                0.90834,                0.65862,                 1.0139,                0.55646,                 1.1115,               0.004885,               0.004885,               0.004885
                    157,                 1.0408,                0.81524,                 1.1819,                 0.8768,                0.87318,                0.90837,                0.65869,                 1.0139,                0.55598,                 1.1114,               0.004852,               0.004852,               0.004852
                    158,                 1.0388,                0.81145,                 1.1806,                0.87736,                0.87438,                0.90862,                0.65884,                 1.0139,                0.55538,                 1.1114,               0.004819,               0.004819,               0.004819
                    159,                 1.0359,                0.81026,                 1.1814,                0.87916,                0.87211,                0.90879,                0.65907,                 1.0136,                0.55511,                 1.1113,               0.004786,               0.004786,               0.004786
                    160,                 1.0373,                0.81323,                 1.1825,                0.87837,                0.87306,                0.90872,                0.65947,                 1.0129,                0.55442,                 1.1108,               0.004753,               0.004753,               0.004753
                    161,                 1.0381,                0.80887,                 1.1808,                0.87924,                0.87277,                0.90882,                0.65973,                 1.0129,                  0.554,                 1.1106,                0.00472,                0.00472,                0.00472
                    162,                 1.0382,                0.80789,                 1.1829,                0.87771,                0.87582,                 0.9092,                0.66016,                 1.0122,                0.55309,                 1.1105,               0.004687,               0.004687,               0.004687
                    163,                 1.0329,                0.81025,                 1.1812,                0.87882,                 0.8759,                0.90938,                0.66031,                 1.0116,                0.55283,                 1.1103,               0.004654,               0.004654,               0.004654
                    164,                 1.0374,                0.80641,                  1.181,                0.88088,                0.87373,                0.90939,                0.66051,                 1.0114,                0.55276,                 1.1104,               0.004621,               0.004621,               0.004621
                    165,                 1.0362,                0.80564,                 1.1816,                0.88049,                 0.8732,                0.90934,                0.66054,                 1.0111,                 0.5526,                 1.1103,               0.004588,               0.004588,               0.004588
                    166,                 1.0356,                0.80397,                 1.1819,                0.87944,                0.87449,                0.90961,                0.66073,                 1.0114,                0.55212,                  1.111,               0.004555,               0.004555,               0.004555
                    167,                 1.0326,                0.80257,                 1.1766,                 0.8792,                0.87494,                0.90951,                0.66072,                 1.0116,                0.55151,                 1.1109,               0.004522,               0.004522,               0.004522
                    168,                  1.033,                0.80377,                 1.1783,                0.87822,                0.87637,                0.90977,                0.66094,                 1.0115,                0.55097,                 1.1105,               0.004489,               0.004489,               0.004489
                    169,                 1.0316,                0.79541,                  1.176,                 0.8782,                0.87681,                 0.9099,                0.66137,                 1.0112,                0.55049,                 1.1101,               0.004456,               0.004456,               0.004456
                    170,                 1.0298,                0.79995,                 1.1761,                0.87993,                0.87504,                0.90983,                0.66154,                 1.0105,                0.55082,                 1.1094,               0.004423,               0.004423,               0.004423
                    171,                 1.0295,                0.79779,                 1.1776,                0.88061,                0.87379,                0.90995,                0.66148,                 1.0102,                0.55042,                 1.1093,                0.00439,                0.00439,                0.00439
                    172,                 1.0286,                 0.7954,                 1.1759,                0.88043,                0.87445,                0.91025,                0.66155,                 1.0101,                0.55017,                 1.1089,               0.004357,               0.004357,               0.004357
                    173,                 1.0292,                0.79823,                 1.1769,                0.88009,                0.87542,                0.91023,                0.66141,                 1.0096,                 0.5498,                 1.1083,               0.004324,               0.004324,               0.004324
                    174,                   1.03,                0.79606,                 1.1772,                0.88037,                0.87423,                0.91025,                0.66159,                 1.0093,                 0.5498,                 1.1081,               0.004291,               0.004291,               0.004291
                    175,                 1.0306,                0.79597,                 1.1743,                 0.8799,                0.87529,                0.91013,                0.66182,                 1.0087,                0.54959,                 1.1075,               0.004258,               0.004258,               0.004258
                    176,                 1.0285,                0.79408,                 1.1762,                0.87978,                0.87596,                0.91009,                0.66195,                 1.0083,                0.54874,                 1.1072,               0.004225,               0.004225,               0.004225
                    177,                 1.0283,                0.79383,                 1.1765,                0.88001,                0.87587,                0.91018,                0.66223,                 1.0077,                 0.5487,                  1.107,               0.004192,               0.004192,               0.004192
                    178,                 1.0256,                0.78679,                 1.1759,                0.88111,                0.87486,                0.91023,                0.66226,                 1.0081,                0.54813,                 1.1073,               0.004159,               0.004159,               0.004159
                    179,                 1.0239,                 0.7906,                 1.1735,                0.88087,                 0.8745,                0.91037,                0.66228,                 1.0081,                0.54806,                 1.1072,               0.004126,               0.004126,               0.004126
                    180,                 1.0274,                0.79048,                 1.1761,                 0.8803,                0.87454,                0.91027,                0.66222,                 1.0083,                0.54838,                 1.1073,               0.004093,               0.004093,               0.004093
                    181,                 1.0253,                 0.7869,                 1.1756,                  0.879,                0.87567,                0.91017,                0.66232,                 1.0083,                0.54838,                 1.1073,                0.00406,                0.00406,                0.00406
                    182,                 1.0262,                0.78566,                 1.1739,                0.87991,                0.87545,                0.91032,                0.66211,                 1.0079,                0.54787,                  1.107,               0.004027,               0.004027,               0.004027
                    183,                 1.0223,                0.78247,                 1.1712,                0.87947,                0.87647,                0.91076,                0.66236,                 1.0075,                0.54759,                 1.1064,               0.003994,               0.003994,               0.003994
                    184,                 1.0179,                0.78229,                 1.1697,                0.87961,                0.87706,                0.91082,                0.66252,                 1.0073,                0.54725,                 1.1061,               0.003961,               0.003961,               0.003961
                    185,                 1.0237,                0.78267,                  1.173,                0.87886,                 0.8774,                0.91069,                0.66281,                 1.0072,                0.54699,                 1.1059,               0.003928,               0.003928,               0.003928
                    186,                 1.0243,                0.78317,                 1.1733,                0.87943,                0.87716,                0.91099,                0.66302,                 1.0068,                0.54629,                 1.1058,               0.003895,               0.003895,               0.003895
                    187,                 1.0216,                0.78398,                 1.1731,                0.87875,                0.87727,                0.91074,                0.66318,                 1.0067,                0.54638,                 1.1058,               0.003862,               0.003862,               0.003862
                    188,                 1.0207,                0.78149,                 1.1746,                 0.8792,                0.87751,                0.91057,                0.66303,                 1.0064,                 0.5463,                 1.1059,               0.003829,               0.003829,               0.003829
                    189,                 1.0227,                0.78286,                 1.1731,                0.87959,                0.87734,                0.91067,                0.66304,                 1.0064,                0.54631,                 1.1061,               0.003796,               0.003796,               0.003796
                    190,                 1.0207,                0.77976,                 1.1704,                0.87918,                0.87709,                0.91061,                 0.6632,                 1.0067,                0.54636,                 1.1063,               0.003763,               0.003763,               0.003763
                    191,                 1.0185,                0.77672,                 1.1705,                0.87889,                0.87752,                0.91039,                0.66306,                 1.0065,                0.54586,                 1.1064,                0.00373,                0.00373,                0.00373
                    192,                 1.0188,                0.77468,                 1.1706,                0.87903,                0.87745,                0.91045,                0.66306,                 1.0065,                0.54541,                 1.1064,               0.003697,               0.003697,               0.003697
                    193,                 1.0182,                0.77376,                 1.1696,                 0.8793,                0.87684,                0.91023,                0.66335,                 1.0064,                 0.5454,                 1.1063,               0.003664,               0.003664,               0.003664
                    194,                 1.0166,                0.77289,                 1.1696,                0.87863,                0.87652,                 0.9102,                0.66335,                 1.0064,                0.54532,                 1.1062,               0.003631,               0.003631,               0.003631
                    195,                  1.013,                0.76868,                 1.1673,                0.87876,                 0.8778,                0.91049,                0.66317,                 1.0063,                0.54494,                 1.1059,               0.003598,               0.003598,               0.003598
                    196,                 1.0182,                0.77461,                 1.1691,                0.87942,                0.87734,                0.91078,                0.66332,                 1.0056,                0.54394,                 1.1054,               0.003565,               0.003565,               0.003565
                    197,                 1.0131,                0.76797,                  1.165,                 0.8809,                0.87594,                0.91068,                0.66354,                 1.0053,                0.54345,                 1.1049,               0.003532,               0.003532,               0.003532
                    198,                 1.0138,                0.76923,                 1.1664,                0.88145,                0.87624,                0.91079,                 0.6637,                  1.005,                0.54353,                 1.1046,               0.003499,               0.003499,               0.003499
                    199,                 1.0134,                0.76825,                 1.1664,                0.88059,                 0.8785,                0.91114,                0.66395,                 1.0045,                0.54316,                 1.1042,               0.003466,               0.003466,               0.003466
                    200,                  1.016,                0.76722,                 1.1692,                0.88102,                0.87727,                0.91134,                0.66364,                 1.0048,                0.54323,                 1.1042,               0.003433,               0.003433,               0.003433
                    201,                   1.01,                0.76289,                 1.1641,                0.88121,                0.87644,                0.91133,                0.66401,                 1.0047,                0.54296,                 1.1038,                 0.0034,                 0.0034,                 0.0034
                    202,                 1.0094,                0.76392,                 1.1647,                0.88125,                0.87651,                0.91138,                0.66398,                 1.0044,                0.54287,                 1.1037,               0.003367,               0.003367,               0.003367
                    203,                 1.0072,                0.76085,                 1.1647,                0.88147,                 0.8764,                0.91155,                0.66428,                 1.0038,                0.54219,                 1.1036,               0.003334,               0.003334,               0.003334
                    204,                 1.0112,                0.76115,                 1.1666,                0.88021,                0.87784,                0.91151,                0.66455,                 1.0036,                0.54194,                 1.1037,               0.003301,               0.003301,               0.003301
                    205,                 1.0071,                0.75903,                  1.164,                0.87804,                0.87982,                0.91169,                0.66454,                 1.0039,                0.54209,                 1.1038,               0.003268,               0.003268,               0.003268
                    206,                 1.0077,                0.75579,                  1.164,                0.87685,                0.88079,                0.91157,                0.66442,                 1.0041,                0.54181,                 1.1037,               0.003235,               0.003235,               0.003235
                    207,                 1.0077,                0.75895,                 1.1643,                0.87698,                0.88161,                0.91174,                0.66463,                 1.0037,                0.54149,                 1.1038,               0.003202,               0.003202,               0.003202
                    208,                 1.0083,                0.75978,                 1.1644,                0.87669,                0.88162,                0.91189,                0.66457,                 1.0036,                0.54141,                 1.1038,               0.003169,               0.003169,               0.003169
                    209,                 1.0032,                0.75606,                 1.1616,                0.87758,                0.88076,                0.91199,                0.66479,                 1.0036,                0.54128,                 1.1036,               0.003136,               0.003136,               0.003136
                    210,                 1.0027,                0.75386,                 1.1629,                0.87851,                0.88004,                0.91225,                0.66513,                 1.0037,                0.54078,                 1.1035,               0.003103,               0.003103,               0.003103
                    211,                 1.0009,                0.75292,                 1.1626,                0.87711,                 0.8819,                0.91233,                 0.6652,                 1.0034,                0.54042,                 1.1034,                0.00307,                0.00307,                0.00307
                    212,                 1.0002,                 0.7512,                 1.1603,                0.87699,                0.88122,                0.91219,                0.66547,                 1.0032,                0.54024,                  1.103,               0.003037,               0.003037,               0.003037
                    213,                 1.0035,                0.75302,                 1.1636,                0.87861,                0.88039,                0.91226,                0.66526,                 1.0031,                0.53974,                 1.1028,               0.003004,               0.003004,               0.003004
                    214,                 1.0045,                0.75061,                  1.162,                0.87926,                   0.88,                0.91236,                 0.6655,                 1.0029,                0.53931,                 1.1025,               0.002971,               0.002971,               0.002971
                    215,                 1.0006,                 0.7444,                 1.1579,                0.87908,                0.87982,                0.91233,                0.66579,                 1.0027,                0.53907,                 1.1022,               0.002938,               0.002938,               0.002938
                    216,                 1.0005,                0.74924,                 1.1615,                0.88014,                0.87967,                0.91241,                0.66582,                 1.0024,                0.53901,                  1.102,               0.002905,               0.002905,               0.002905
                    217,                0.99894,                0.74544,                 1.1605,                0.87984,                0.87921,                0.91252,                0.66602,                 1.0017,                  0.539,                 1.1016,               0.002872,               0.002872,               0.002872
                    218,                 1.0012,                0.74668,                 1.1608,                 0.8799,                0.87931,                0.91262,                0.66629,                 1.0021,                0.53882,                 1.1018,               0.002839,               0.002839,               0.002839
                    219,                0.99891,                0.74267,                 1.1579,                0.87928,                0.87988,                0.91242,                  0.666,                 1.0018,                0.53878,                 1.1016,               0.002806,               0.002806,               0.002806
                    220,                0.99972,                 0.7425,                 1.1598,                0.88014,                0.87982,                0.91237,                0.66588,                 1.0015,                0.53849,                 1.1016,               0.002773,               0.002773,               0.002773
                    221,                0.99475,                0.74169,                 1.1594,                 0.8796,                0.87989,                0.91225,                0.66595,                 1.0015,                0.53843,                 1.1017,                0.00274,                0.00274,                0.00274
                    222,                0.99286,                0.73774,                 1.1563,                0.87979,                0.88012,                0.91244,                0.66619,                 1.0012,                 0.5379,                 1.1015,               0.002707,               0.002707,               0.002707
                    223,                0.99804,                0.73776,                 1.1601,                0.88098,                0.87839,                0.91243,                0.66631,                  1.001,                0.53769,                 1.1014,               0.002674,               0.002674,               0.002674
                    224,                0.99256,                0.73266,                  1.156,                0.88105,                0.87825,                 0.9127,                0.66652,                  1.001,                0.53726,                 1.1013,               0.002641,               0.002641,               0.002641
                    225,                0.99319,                0.73342,                 1.1565,                0.88101,                0.87847,                0.91268,                0.66663,                 1.0005,                0.53679,                 1.1008,               0.002608,               0.002608,               0.002608
                    226,                0.99547,                0.73569,                 1.1566,                0.88189,                0.87837,                0.91286,                 0.6669,                0.99986,                0.53648,                 1.1004,               0.002575,               0.002575,               0.002575
                    227,                 0.9911,                0.73203,                 1.1567,                0.88115,                0.87812,                0.91296,                0.66699,                0.99939,                0.53615,                 1.1004,               0.002542,               0.002542,               0.002542
                    228,                 0.9882,                0.73069,                 1.1554,                0.88071,                0.87844,                0.91306,                0.66735,                0.99852,                0.53559,                 1.0999,               0.002509,               0.002509,               0.002509
                    229,                0.99195,                 0.7319,                 1.1563,                0.88096,                0.87837,                0.91293,                 0.6673,                0.99835,                0.53544,                 1.0998,               0.002476,               0.002476,               0.002476
                    230,                0.98765,                0.72879,                 1.1545,                0.88199,                0.87817,                 0.9129,                0.66729,                0.99842,                 0.5353,                    1.1,               0.002443,               0.002443,               0.002443
                    231,                0.98666,                0.72678,                 1.1532,                0.88113,                0.87772,                0.91273,                0.66732,                0.99833,                0.53537,                 1.0999,                0.00241,                0.00241,                0.00241
                    232,                0.98723,                0.72512,                  1.153,                0.88182,                0.87727,                0.91271,                0.66718,                0.99836,                0.53517,                 1.0999,               0.002377,               0.002377,               0.002377
                    233,                0.98627,                0.72283,                 1.1534,                0.88249,                0.87606,                0.91264,                0.66727,                 0.9982,                0.53503,                 1.0999,               0.002344,               0.002344,               0.002344
                    234,                0.98504,                0.72436,                  1.152,                0.88255,                0.87659,                0.91254,                 0.6677,                0.99795,                0.53469,                 1.0998,               0.002311,               0.002311,               0.002311
                    235,                0.98379,                0.71691,                 1.1494,                0.88089,                 0.8765,                 0.9127,                0.66783,                0.99782,                0.53445,                 1.0998,               0.002278,               0.002278,               0.002278
                    236,                0.98513,                0.71715,                 1.1523,                0.88142,                0.87581,                0.91266,                0.66785,                0.99772,                0.53404,                 1.0998,               0.002245,               0.002245,               0.002245
                    237,                0.98304,                0.71849,                 1.1509,                0.87985,                0.87711,                  0.913,                0.66807,                0.99751,                 0.5339,                 1.0998,               0.002212,               0.002212,               0.002212
                    238,                0.98192,                0.71579,                 1.1512,                0.88096,                0.87535,                0.91333,                0.66828,                0.99776,                0.53363,                 1.1001,               0.002179,               0.002179,               0.002179
                    239,                0.97967,                0.71485,                 1.1487,                0.88149,                 0.8742,                0.91297,                0.66801,                0.99734,                0.53334,                 1.0998,               0.002146,               0.002146,               0.002146
                    240,                 0.9762,                0.71093,                 1.1493,                0.88155,                0.87428,                0.91297,                0.66803,                 0.9973,                0.53306,                 1.0998,               0.002113,               0.002113,               0.002113
                    241,                0.98016,                0.71033,                 1.1489,                 0.8797,                0.87557,                0.91302,                0.66807,                0.99756,                0.53277,                 1.0997,                0.00208,                0.00208,                0.00208
                    242,                0.97894,                 0.7095,                 1.1491,                0.88106,                0.87472,                0.91313,                 0.6682,                0.99776,                0.53264,                 1.0998,               0.002047,               0.002047,               0.002047
                    243,                 0.9768,                0.70779,                 1.1483,                 0.8821,                0.87428,                0.91324,                0.66862,                0.99771,                0.53216,                 1.0997,               0.002014,               0.002014,               0.002014
                    244,                0.97589,                0.70797,                 1.1468,                0.88233,                0.87392,                0.91342,                 0.6687,                0.99773,                  0.532,                 1.0997,               0.001981,               0.001981,               0.001981
                    245,                 0.9744,                0.70411,                 1.1445,                0.88141,                0.87564,                0.91365,                0.66865,                0.99748,                0.53155,                 1.0991,               0.001948,               0.001948,               0.001948
                    246,                0.97351,                0.70397,                 1.1468,                0.88137,                0.87508,                0.91344,                0.66856,                0.99754,                0.53133,                 1.0992,               0.001915,               0.001915,               0.001915
                    247,                0.97273,                0.70083,                 1.1441,                0.88026,                0.87676,                0.91384,                0.66872,                0.99766,                 0.5312,                 1.0988,               0.001882,               0.001882,               0.001882
                    248,                0.97222,                 0.6998,                 1.1446,                0.88056,                  0.876,                0.91389,                0.66865,                 0.9977,                0.53109,                 1.0986,               0.001849,               0.001849,               0.001849
                    249,                0.96994,                0.69782,                 1.1443,                0.87982,                0.87645,                0.91386,                0.66875,                0.99753,                0.53058,                 1.0985,               0.001816,               0.001816,               0.001816
                    250,                0.96722,                0.69634,                 1.1439,                0.88065,                0.87605,                0.91397,                0.66903,                0.99741,                0.53055,                 1.0984,               0.001783,               0.001783,               0.001783
                    251,                0.96847,                0.69438,                  1.144,                0.87979,                0.87771,                0.91377,                 0.6691,                0.99743,                0.53017,                 1.0984,                0.00175,                0.00175,                0.00175
                    252,                 0.9675,                0.69345,                 1.1426,                0.87809,                0.87991,                0.91385,                0.66928,                0.99756,                0.53012,                 1.0985,               0.001717,               0.001717,               0.001717
                    253,                0.96519,                0.69213,                 1.1428,                0.88288,                0.87522,                0.91402,                0.66926,                0.99767,                0.53014,                 1.0984,               0.001684,               0.001684,               0.001684
                    254,                0.96355,                0.68967,                 1.1399,                 0.8809,                0.87688,                0.91367,                0.66912,                0.99787,                0.52988,                 1.0983,               0.001651,               0.001651,               0.001651
                    255,                0.96142,                0.68531,                 1.1411,                0.88036,                0.87802,                0.91363,                0.66917,                0.99753,                0.52955,                 1.0983,               0.001618,               0.001618,               0.001618
                    256,                0.96247,                 0.6883,                 1.1412,                0.88124,                0.87677,                0.91386,                0.66944,                0.99725,                0.52946,                  1.098,               0.001585,               0.001585,               0.001585
                    257,                0.95993,                0.68042,                 1.1396,                0.88074,                0.87802,                0.91397,                0.66958,                0.99749,                0.52943,                  1.098,               0.001552,               0.001552,               0.001552
                    258,                0.96007,                0.68142,                 1.1375,                0.87987,                0.87779,                 0.9141,                0.66965,                0.99734,                0.52908,                 1.0979,               0.001519,               0.001519,               0.001519
                    259,                0.95755,                0.67846,                 1.1388,                0.87873,                0.87813,                0.91391,                0.66984,                0.99696,                0.52933,                 1.0977,               0.001486,               0.001486,               0.001486
                    260,                 0.9565,                0.67728,                 1.1378,                0.87953,                0.87698,                0.91379,                0.66957,                0.99696,                0.52933,                 1.0979,               0.001453,               0.001453,               0.001453
                    261,                0.95486,                0.67245,                  1.137,                0.87939,                0.87699,                0.91378,                0.66943,                0.99712,                 0.5292,                 1.0982,                0.00142,                0.00142,                0.00142
                    262,                0.95471,                0.67255,                 1.1354,                 0.8774,                0.87915,                0.91345,                0.66959,                 0.9973,                0.52883,                 1.0981,               0.001387,               0.001387,               0.001387
                    263,                0.95653,                0.67664,                 1.1356,                0.87694,                0.88026,                0.91361,                0.66973,                0.99737,                0.52863,                 1.0979,               0.001354,               0.001354,               0.001354
                    264,                0.95545,                0.67059,                 1.1356,                0.87707,                0.88065,                0.91367,                0.66978,                0.99673,                0.52815,                 1.0976,               0.001321,               0.001321,               0.001321
                    265,                0.95152,                0.67023,                 1.1354,                0.87829,                 0.8803,                 0.9138,                0.66974,                0.99677,                0.52777,                 1.0975,               0.001288,               0.001288,               0.001288
                    266,                0.95161,                0.67098,                 1.1364,                 0.8771,                0.88086,                0.91351,                0.66984,                0.99691,                0.52746,                 1.0979,               0.001255,               0.001255,               0.001255
                    267,                0.95056,                0.66774,                 1.1344,                0.87786,                0.88065,                0.91361,                0.66995,                0.99666,                0.52737,                 1.0978,               0.001222,               0.001222,               0.001222
                    268,                0.94846,                0.66291,                 1.1347,                0.87747,                0.88113,                0.91378,                0.67015,                0.99641,                0.52706,                 1.0977,               0.001189,               0.001189,               0.001189
                    269,                0.94814,                0.66226,                 1.1345,                0.87778,                0.88013,                0.91387,                 0.6701,                0.99618,                0.52677,                 1.0979,               0.001156,               0.001156,               0.001156
                    270,                0.94701,                0.66094,                 1.1353,                 0.8799,                0.87854,                0.91396,                0.67025,                0.99596,                0.52655,                  1.098,               0.001123,               0.001123,               0.001123
                    271,                0.94393,                0.65906,                 1.1326,                  0.879,                0.87937,                0.91404,                0.67043,                0.99574,                 0.5266,                 1.0981,                0.00109,                0.00109,                0.00109
                    272,                0.94263,                0.65606,                 1.1303,                0.87891,                0.88002,                0.91412,                0.67061,                0.99579,                0.52654,                  1.098,               0.001057,               0.001057,               0.001057
                    273,                0.93721,                 0.6533,                 1.1294,                 0.8801,                0.87892,                0.91433,                 0.6706,                0.99596,                0.52636,                 1.0981,               0.001024,               0.001024,               0.001024
                    274,                0.93886,                 0.6518,                 1.1294,                0.88013,                0.87954,                0.91435,                0.67052,                0.99634,                0.52618,                 1.0984,               0.000991,               0.000991,               0.000991
                    275,                0.93984,                0.64836,                 1.1289,                0.87885,                0.88122,                0.91447,                0.67058,                0.99639,                0.52561,                 1.0983,               0.000958,               0.000958,               0.000958
                    276,                0.93625,                0.64819,                 1.1295,                0.87923,                0.88136,                 0.9147,                0.67079,                0.99594,                0.52529,                 1.0981,               0.000925,               0.000925,               0.000925
                    277,                0.93584,                0.64368,                 1.1263,                0.87879,                0.88121,                0.91466,                 0.6708,                 0.9959,                0.52495,                 1.0981,               0.000892,               0.000892,               0.000892
                    278,                0.93065,                0.63999,                 1.1263,                0.87891,                0.88094,                0.91472,                0.67091,                0.99609,                0.52491,                 1.0984,               0.000859,               0.000859,               0.000859
                    279,                0.93221,                0.63924,                 1.1246,                0.87894,                0.88154,                0.91464,                0.67085,                0.99651,                0.52506,                 1.0984,               0.000826,               0.000826,               0.000826
                    280,                0.93165,                0.63976,                 1.1253,                0.87996,                0.88043,                0.91434,                0.67079,                0.99682,                0.52539,                 1.0987,               0.000793,               0.000793,               0.000793
                    281,                0.92974,                0.63802,                 1.1258,                0.88034,                0.88036,                0.91449,                0.67118,                0.99664,                0.52527,                 1.0987,                0.00076,                0.00076,                0.00076
                    282,                0.92718,                0.63422,                 1.1227,                0.88027,                0.87981,                0.91431,                0.67062,                0.99686,                0.52595,                 1.0988,               0.000727,               0.000727,               0.000727
                    283,                0.92398,                   0.63,                 1.1221,                0.87846,                0.88061,                0.91434,                0.67043,                0.99734,                0.52609,                 1.0991,               0.000694,               0.000694,               0.000694
                    284,                0.92596,                0.63005,                 1.1216,                0.87791,                 0.8805,                0.91436,                0.67036,                 0.9974,                0.52642,                 1.0991,               0.000661,               0.000661,               0.000661
                    285,                0.92246,                0.62704,                 1.1213,                0.87804,                0.88006,                0.91429,                0.67016,                0.99749,                0.52677,                 1.0992,               0.000628,               0.000628,               0.000628
                    286,                0.92094,                0.62482,                 1.1196,                0.87722,                0.88037,                0.91427,                0.67016,                0.99763,                0.52703,                 1.0991,               0.000595,               0.000595,               0.000595
                    287,                0.91974,                0.62141,                 1.1174,                0.87753,                0.87993,                0.91417,                0.67021,                0.99746,                0.52716,                 1.0986,               0.000562,               0.000562,               0.000562
                    288,                0.91912,                0.62342,                 1.1202,                0.87824,                0.87895,                  0.914,                0.67023,                0.99735,                0.52751,                 1.0987,               0.000529,               0.000529,               0.000529
                    289,                0.91601,                0.61922,                 1.1179,                0.87659,                0.88035,                0.91398,                0.67007,                0.99746,                0.52738,                 1.0988,               0.000496,               0.000496,               0.000496
                    290,                0.91572,                0.61484,                 1.1173,                0.87593,                0.88052,                0.91388,                0.67017,                0.99748,                0.52768,                 1.0988,               0.000463,               0.000463,               0.000463
                    291,                0.84566,                0.43983,                 1.0675,                0.87418,                0.88187,                0.91417,                0.67022,                0.99706,                0.52723,                 1.0989,                0.00043,                0.00043,                0.00043
                    292,                0.83621,                0.42638,                 1.0622,                0.87386,                0.88238,                0.91412,                0.67049,                0.99663,                0.52665,                 1.0986,               0.000397,               0.000397,               0.000397
                    293,                0.83012,                0.42157,                 1.0611,                0.87578,                0.88054,                0.91396,                0.67059,                0.99592,                0.52597,                 1.0985,               0.000364,               0.000364,               0.000364
                    294,                0.82564,                 0.4186,                 1.0598,                0.87761,                0.88011,                 0.9144,                  0.671,                0.99531,                0.52509,                 1.0984,               0.000331,               0.000331,               0.000331
                    295,                0.82295,                0.41457,                 1.0599,                0.87716,                0.88057,                 0.9145,                0.67151,                0.99466,                0.52467,                 1.0986,               0.000298,               0.000298,               0.000298
                    296,                0.81809,                0.40989,                 1.0556,                0.87726,                 0.8806,                0.91458,                0.67212,                0.99409,                 0.5238,                 1.0988,               0.000265,               0.000265,               0.000265
                    297,                0.81614,                0.40939,                 1.0552,                0.87724,                0.88114,                0.91503,                0.67235,                0.99377,                0.52345,                 1.0991,               0.000232,               0.000232,               0.000232
                    298,                0.80974,                0.40492,                 1.0514,                0.87749,                0.88083,                0.91523,                0.67251,                 0.9936,                 0.5233,                 1.0994,               0.000199,               0.000199,               0.000199
                    299,                0.80726,                  0.403,                 1.0497,                0.87683,                0.88186,                0.91514,                0.67279,                0.99335,                0.52292,                 1.0995,               0.000166,               0.000166,               0.000166
                    300,                 0.8061,                0.40007,                 1.0472,                0.87553,                0.88271,                0.91522,                0.67306,                0.99318,                0.52286,                 1.0995,               0.000133,               0.000133,               0.000133
